simulation_name,total_time,combined_cpu_time,combined_gpu_time,combined_avg_cpu_usage,combined_gpu_utilization,gpu_cpu_ratio,n_gpu_variants,n_cpu_variants
BOX,26.347311557037756,0.4255066020414233,16.58460865705274,12.326562500000001,9,0.0324905392539766,1,31
BOX,25.379726734012365,0.3828320309985429,16.241781912045553,3.73125,8,0.0324905392539766,1,31
BOX,25.227668355917558,0.4110582659486681,16.112134382128716,8.042187499999999,8,0.0324905392539766,1,31
BOX,28.010993434814736,0.5373433101922274,17.024830056121573,4.471875,8,0.05557075261595479,7,121
BOX,28.894859741907567,0.5456883809529245,17.415867915842682,8.087499999999999,9,0.05557075261595479,7,121
BOX,28.438112681964412,0.5578167862258852,17.45803737011738,5.692187500000001,8,0.05557075261595479,7,121
BOX,28.0182297360152,0.7908964320085943,17.23666583094746,21.489062500000003,9,0.08375616017206933,21,235
BOX,28.258577783126384,0.7404475009534508,17.548317461041734,8.190625,9,0.08375616017206933,21,235
BOX,26.913999149110168,0.790965992026031,16.40670764283277,30.320312500000004,9,0.08375616017206933,21,235
BOX,28.85096611501649,1.002716677961871,17.60910443100147,45.934375,8,0.11011909975863499,56,456
BOX,28.443514383165166,1.021681244019419,17.305608917027712,38.571875,8,0.11011909975863499,56,456
BOX,28.17455777293071,0.9710833129938692,17.048846416175365,27.523437500000004,9,0.11011909975863499,56,456
BOX,28.02655543992296,1.075392003171146,16.801819613203406,27.198437499999997,9,0.12842983532781693,131,893
BOX,28.87787171290256,1.0921660710591823,17.547005299013108,52.89843750000001,8,0.12842983532781693,131,893
BOX,28.31635275389999,1.0776464219670743,17.08504063403234,60.118750000000006,9,0.12842983532781693,131,893
BOX,28.49130452796817,1.2140782540664077,17.474835943896323,57.8984375,9,0.12972771181520615,266,1790
BOX,28.71876117796637,1.2697664420120418,17.838893245207146,43.02812500000001,9,0.12972771181520615,266,1790
BOX,28.444593355059624,1.2230555708520114,17.384857810102403,39.94843749999999,9,0.12972771181520615,266,1790
BOX,28.123237296007574,1.5244466071017087,17.2769920991268,55.92968750000001,10,0.14483671991331593,593,3503
BOX,28.514559369999915,1.5816935980692506,17.744108004961163,50.83437499999999,11,0.14483671991331593,593,3503
BOX,28.645617665024474,1.5592279259581119,17.469174976926297,33.7859375,11,0.14483671991331593,593,3503
BOX,29.005909624975175,2.1641612539533526,17.794295175932348,50.453125,14,0.15143027214731397,1240,6952
BOX,28.92342979204841,2.177227718057111,17.765546560985968,54.2,14,0.15143027214731397,1240,6952
BOX,28.7681073511485,2.1663148729130626,17.76167192403227,48.6078125,12,0.15143027214731397,1240,6952
BOX,29.575844457140192,3.4562188000418246,18.30695623694919,46.568359375,19,0.15425541935843246,2527,13857
BOX,29.757647298974916,3.3270368929952383,18.59671927592717,49.567708333333336,19,0.15425541935843246,2527,13857
BOX,29.503759208135307,3.3644584838766605,18.295144255040213,56.971875000000004,17,0.15425541935843246,2527,13857
BOX,32.116137315984815,5.91345386300236,19.675030214013532,49.73828125,25,0.1326570405617895,4346,28422
BOX,31.17736503807828,5.915806936100125,18.897825548890978,46.64088541666666,26,0.1326570405617895,4346,28422
BOX,31.514513382920995,6.030059364857152,19.21434114105068,50.50546875,23,0.1326570405617895,4346,28422
BOX,37.634965911041945,10.656755039002746,23.84470846108161,52.55953125,42,0.15609393858432707,10229,55307
BOX,36.88578553311527,10.613825129112229,23.34671794413589,48.63735795454545,43,0.15609393858432707,10229,55307
BOX,37.267595056211576,10.637730209855363,23.462223862996325,50.15426136363636,40,0.15609393858432707,10229,55307
BOX,58.26322866091505,20.167432000860572,40.03087609587237,51.025625,74,0.1610787635887262,21112,109960
BOX,56.12981037190184,20.318145849043503,39.90311967115849,52.171718750000004,77,0.1610787635887262,21112,109960
BOX,54.247141948202625,20.366477198898792,39.123521839035675,51.373828125,73,0.1610787635887262,21112,109960
BOX,68.40466833114624,38.73802150413394,53.57767473394051,51.357812499999994,81,0.1668348696543286,42709,213291
BOX,69.30199202592485,38.862507443875074,53.98132834304124,51.39907852564103,79,0.1668348696543286,42709,213291
BOX,68.54885493800975,38.95893359091133,53.92194094811566,50.95152243589744,78,0.1668348696543286,42709,213291
BOX,94.04795980406925,76.58383164112456,79.5604075519368,51.97685032894736,89,0.1670345569033509,85521,426479
BOX,93.96578823914751,76.98110447311774,78.42340186820365,51.568161525974034,91,0.1670345569033509,85521,426479
BOX,94.30249124998227,77.3708116679918,79.13384515000507,51.71187094155845,91,0.1670345569033509,85521,426479
BOX_AND_BALL,17.005877912975848,0.349697110010311,11.789541869889945,2.1328125,2,0.03587118896084229,1,31
BOX_AND_BALL,16.96166105894372,0.3721069870516658,11.640953087015077,4.9796875,2,0.03587118896084229,1,31
BOX_AND_BALL,16.7193913878873,0.372924760915339,11.557245393050835,7.3265625000000005,2,0.03587118896084229,1,31
BOX_AND_BALL,17.0402569770813,0.5013000650797039,11.570241826120764,11.884374999999997,1,0.05070062712608325,6,122
BOX_AND_BALL,17.119004389969632,0.5243251360952854,11.61114383302629,12.581249999999997,1,0.05070062712608325,6,122
BOX_AND_BALL,17.724019209854305,0.5055239060893655,11.780863946070895,7.081249999999999,1,0.05070062712608325,6,122
BOX_AND_BALL,17.60695128305815,0.7821645671501756,11.670093066990376,20.109375,1,0.08603272423784802,22,234
BOX_AND_BALL,17.627139994176105,0.7267584479413927,11.673762327991426,17.853125000000002,1,0.08603272423784802,22,234
BOX_AND_BALL,17.7115497761406,0.7799720140174031,11.625728104962036,17.9,1,0.08603272423784802,22,234
BOX_AND_BALL,17.585722499061376,0.9289406491443515,11.72949334490113,14.526562500000002,1,0.12319653121251206,63,449
BOX_AND_BALL,17.857942780014127,0.9264809261076152,11.787829970009625,33.520312499999996,1,0.12319653121251206,63,449
BOX_AND_BALL,17.40397016215138,0.9359920229762793,11.604805988026783,40.56406250000001,1,0.12319653121251206,63,449
BOX_AND_BALL,17.62438604910858,0.9788244308438152,11.563611672027037,45.14062500000001,1,0.14766200748734815,151,873
BOX_AND_BALL,17.91099631600082,0.9901853168848902,11.883323267800733,19.7859375,2,0.14766200748734815,151,873
BOX_AND_BALL,18.048941447865218,0.928636719007045,11.961356069892645,47.745312500000004,1,0.14766200748734815,151,873
BOX_AND_BALL,18.605851273052394,1.0285027981735766,12.149077852023765,58.079687500000006,2,0.14486484955596757,297,1759
BOX_AND_BALL,18.190430185059085,1.0692180038895458,11.758981979219243,32.7046875,1,0.14486484955596757,297,1759
BOX_AND_BALL,17.97289051185362,1.045517305843532,11.884365250822157,37.6578125,1,0.14486484955596757,297,1759
BOX_AND_BALL,18.5625600151252,1.198364415206015,12.11300129396841,39.271875,2,0.15584426093961312,638,3458
BOX_AND_BALL,18.25964323594235,1.1875865820329636,12.123827286995947,54.087500000000006,2,0.15584426093961312,638,3458
BOX_AND_BALL,18.058533485978842,1.1667306788731366,12.023112366907299,42.9390625,2,0.15584426093961312,638,3458
BOX_AND_BALL,18.25405526603572,1.5185775000136346,12.06124334805645,54.16718749999998,2,0.18321921686210862,1500,6692
BOX_AND_BALL,18.409485389012843,1.4206586538348347,11.93880676990375,41.921875,2,0.18321921686210862,1500,6692
BOX_AND_BALL,19.347150701098144,1.4692996751982719,12.653610359178856,65.2265625,2,0.18321921686210862,1500,6692
BOX_AND_BALL,19.18041344289668,1.9533466529101133,12.198158698156476,35.08671875,3,0.2156884784012617,3533,12851
BOX_AND_BALL,19.41957093705423,2.0477313317824155,12.483538107015193,57.60234375,3,0.2156884784012617,3533,12851
BOX_AND_BALL,19.33897895505652,1.988337114918977,12.355368117103353,41.49765625,3,0.2156884784012617,3533,12851
BOX_AND_BALL,19.490855804877356,2.80509039782919,12.14523409307003,46.85364583333334,6,0.2936628529912366,9622,23146
BOX_AND_BALL,19.381248897872865,2.7875039170030504,12.283296815119684,41.2640625,7,0.2936628529912366,9622,23146
BOX_AND_BALL,19.363723780959845,2.7817748428788036,12.436832434963435,37.74218749999999,6,0.2936628529912366,9622,23146
BOX_AND_BALL,19.934144384926185,4.170612819958478,12.14901428297162,48.013671875,16,0.3933751664910897,25780,39756
BOX_AND_BALL,20.30228094616905,4.293092337902635,12.492237841943279,55.2921875,14,0.3933751664910897,25780,39756
BOX_AND_BALL,19.947853995952755,4.238766215043142,12.201183791039512,51.603515625,16,0.3933751664910897,25780,39756
BOX_AND_BALL,20.83066151686944,5.749418081017211,12.257340986980125,45.66380208333333,45,0.5606696794479303,73488,57584
BOX_AND_BALL,20.390910471091047,5.746971142012626,12.193629374029115,47.22265624999999,46,0.5606696794479303,73488,57584
BOX_AND_BALL,20.463755344040692,5.778252616990358,12.096637355862185,49.06041666666666,46,0.5606696794479303,73488,57584
BOX_AND_BALL,22.114681920967996,9.756897652056068,13.19676516787149,49.816562499999996,88,0.589996658354017,151039,104961
BOX_AND_BALL,22.1087619389873,9.71369585301727,12.751535257091746,49.70046874999999,87,0.589996658354017,151039,104961
BOX_AND_BALL,22.798981341999024,9.739421817939728,13.756294675869867,51.0515625,85,0.589996658354017,151039,104961
BOX_AND_BALL,31.42724799597636,18.945318658137694,21.65749101783149,51.51949013157895,99,0.5863191221384603,300195,211805
BOX_AND_BALL,32.34755919314921,18.94048863905482,22.29313401901163,50.944819078947354,100,0.5863191221384603,300195,211805
BOX_AND_BALL,30.808822955936193,19.08515603793785,20.609105743002146,51.64621710526316,99,0.5863191221384603,300195,211805
ARM_WITH_ROPE,26.930760082090273,0.3844255388248712,15.993181238183752,4.628125,0,0.026908111404184476,0,32
ARM_WITH_ROPE,27.259762291098014,0.4044706909917295,16.268346461001784,6.9234375,0,0.026908111404184476,0,32
ARM_WITH_ROPE,26.437756106024608,0.38680608407594264,15.984333846019581,2.9109375,0,0.026908111404184476,0,32
ARM_WITH_ROPE,57.708575007040054,0.5607702350243926,32.66956778615713,6.556250000000002,16,0.04384627171740774,5,123
ARM_WITH_ROPE,58.427352087106556,0.5769303010310978,32.96685048704967,14.907812499999999,16,0.04384627171740774,5,123
ARM_WITH_ROPE,61.89649757905863,0.6195416748523712,34.762858929811046,12.69375,15,0.04384627171740774,5,123
ARM_WITH_ROPE,59.29284285311587,0.8244757261127234,33.412035163957626,15.559375000000005,16,0.057695199491734406,14,242
ARM_WITH_ROPE,61.55869236215949,0.8055669451132417,34.173105319961905,31.723437500000003,15,0.057695199491734406,14,242
ARM_WITH_ROPE,60.109170438023284,0.8377079318743199,33.83100706106052,27.3703125,15,0.057695199491734406,14,242
ARM_WITH_ROPE,62.413164294091985,1.0379189669620246,35.269677944947034,30.33906249999999,23,0.08035246643193894,41,471
ARM_WITH_ROPE,61.989567924058065,1.0366952219046652,35.1926896921359,35.904687500000016,24,0.08035246643193894,41,471
ARM_WITH_ROPE,60.88651424390264,0.9805800730828196,34.78267939109355,30.879687500000003,24,0.08035246643193894,41,471
ARM_WITH_ROPE,58.17524428595789,1.0951784900389612,32.94640546385199,37.8953125,17,0.09241640429096265,94,930
ARM_WITH_ROPE,61.01013631396927,1.1220557759515941,34.158545745071024,33.875,18,0.09241640429096265,94,930
ARM_WITH_ROPE,60.15280316607095,1.1211399391759187,33.41507017612457,43.4859375,18,0.09241640429096265,94,930
ARM_WITH_ROPE,59.02121281018481,1.3209665319882333,33.564164445968345,39.05937499999999,20,0.09133325477833598,187,1869
ARM_WITH_ROPE,59.400220258161426,1.3427057820372283,33.71243205596693,55.681250000000006,20,0.09133325477833598,187,1869
ARM_WITH_ROPE,60.05453225993551,1.3630130358505994,34.096728444099426,47.13749999999999,21,0.09133325477833598,187,1869
ARM_WITH_ROPE,67.00534592103213,1.7595591659191996,37.84491198183969,27.328124999999996,24,0.08538605049216275,349,3747
ARM_WITH_ROPE,67.65803173393942,1.7791030679363757,38.27947547985241,40.21015625,23,0.08538605049216275,349,3747
ARM_WITH_ROPE,66.92155067203566,1.7106040259823203,37.725602460093796,33.26093749999999,23,0.08538605049216275,349,3747
ARM_WITH_ROPE,64.99319104896858,2.6259912869427353,36.67460469598882,50.97239583333333,27,0.0754954846651732,618,7574
ARM_WITH_ROPE,64.90237268898636,2.579436769010499,36.99519432708621,40.66979166666667,27,0.0754954846651732,618,7574
ARM_WITH_ROPE,67.61092445882969,2.56370632792823,38.709729013964534,41.180729166666666,27,0.0754954846651732,618,7574
ARM_WITH_ROPE,66.75645804801024,4.313757783034816,37.65909683611244,50.070703124999994,29,0.049957091835303946,818,15566
ARM_WITH_ROPE,66.44695156114176,4.252410793909803,37.544532884145156,51.82851562500001,29,0.049957091835303946,818,15566
ARM_WITH_ROPE,67.76603812794201,4.296627065865323,38.060667178127915,50.759765625,29,0.049957091835303946,818,15566
ARM_WITH_ROPE,67.33940930105746,7.630728658987209,38.06804659799673,46.7333984375,36,0.046134944191773775,1511,31257
ARM_WITH_ROPE,70.4123782471288,7.749420552980155,40.575239080004394,45.41171875,36,0.046134944191773775,1511,31257
ARM_WITH_ROPE,67.08108667400666,7.731881730956957,37.963021263014525,47.5818359375,37,0.046134944191773775,1511,31257
ARM_WITH_ROPE,76.82809295598418,14.354283079970628,42.51306209084578,51.36183035714286,44,0.04456400776204805,2920,62616
ARM_WITH_ROPE,78.42437961208634,14.407151598948985,44.914636517176405,53.0078125,50,0.04456400776204805,2920,62616
ARM_WITH_ROPE,76.30380473006517,14.418738078093156,44.12611746415496,53.00301339285714,47,0.04456400776204805,2920,62616
ARM_WITH_ROPE,99.40321279014461,27.538690911838785,61.71449722792022,52.64756944444445,74,0.06035187718456292,7910,123162
ARM_WITH_ROPE,98.84134568809532,27.683382896939293,62.09074123296887,51.54006696428572,72,0.06035187718456292,7910,123162
ARM_WITH_ROPE,101.85156376217492,27.603169835172594,62.076786261983216,51.11395089285713,71,0.06035187718456292,7910,123162
ARM_WITH_ROPE,136.72277494496666,53.84444977203384,95.82337418408133,51.22450810185186,84,0.05552649543818833,14214,241786
ARM_WITH_ROPE,139.6469493729528,53.72505179303698,96.85590696893632,51.435040509259274,85,0.05552649543818833,14214,241786
ARM_WITH_ROPE,139.3953003010247,54.00079642282799,96.2287013719324,51.6447048611111,83,0.05552649543818833,14214,241786
HUMANOID,56.738349192077294,0.5926529380958527,31.341381332837045,3.3921875,8,0.0519109081981135,1,31
HUMANOID,57.790212139021605,0.6106377160176635,31.571050903992727,10.2546875,7,0.0519109081981135,1,31
HUMANOID,58.007324459031224,0.6103816861286759,31.914516375865787,7.156249999999999,7,0.0519109081981135,1,31
HUMANOID,52.06809328380041,0.7594644150231034,28.114508175989613,12.9921875,6,0.08381027047326184,10,118
HUMANOID,51.191253565019,0.772938703885302,27.454999116947874,21.08125,6,0.08381027047326184,10,118
HUMANOID,49.323307940969244,0.7540027920622379,26.383314976934344,10.640625,7,0.08381027047326184,10,118
HUMANOID,52.16791947791353,1.0118577820248902,27.70049205305986,26.882812499999996,8,0.09069011758039847,23,233
HUMANOID,53.579953165957704,1.0430893229786307,28.548058393877,32.7265625,7,0.09069011758039847,23,233
HUMANOID,54.038476136978716,1.0196488827932626,29.483239375054836,14.58125,8,0.09069011758039847,23,233
HUMANOID,51.62056549405679,1.4445504911709577,27.720376544166356,27.507812499999993,9,0.14684385361191787,75,437
HUMANOID,51.128860764205456,1.415525226155296,27.32774803088978,31.4765625,10,0.14684385361191787,75,437
HUMANOID,51.30623553087935,1.4716430199332535,27.527416217839345,45.512499999999996,10,0.14684385361191787,75,437
HUMANOID,54.25099517405033,1.8249726619105786,29.437715110136196,36.84140624999999,12,0.18701249251890828,191,833
HUMANOID,54.41392462095246,1.8001625130418688,29.6971927320119,35.11640625,12,0.18701249251890828,191,833
HUMANOID,54.23715496901423,1.81784011493437,29.507274069823325,34.64609375,12,0.18701249251890828,191,833
HUMANOID,57.54825030500069,2.5951348189264536,31.362682580947876,42.40416666666667,17,0.2160275968989842,444,1612
HUMANOID,57.434198533184826,2.555761829018593,31.161555628990754,54.714843749999986,18,0.2160275968989842,444,1612
HUMANOID,54.94254199694842,2.5974266068078578,28.7548232791014,38.71770833333333,18,0.2160275968989842,444,1612
HUMANOID,56.61985581996851,3.666846659965813,30.375873817130923,41.49140625,38,0.31202709165343434,1278,2818
HUMANOID,56.75147969718091,3.7219745668116957,30.602650932967663,44.449609375,39,0.31202709165343434,1278,2818
HUMANOID,57.145869543077424,3.5990571391303092,30.73697515297681,40.838281249999994,38,0.31202709165343434,1278,2818
HUMANOID,58.58889001398347,6.767014225013554,31.328223216114566,47.658482142857146,64,0.2751539403273716,2254,5938
HUMANOID,58.54684515320696,6.63936399994418,30.96653117192909,50.839062500000004,64,0.2751539403273716,2254,5938
HUMANOID,58.75887635489926,6.620148763991892,30.95665219402872,44.708035714285714,64,0.2751539403273716,2254,5938
HUMANOID,65.06058351602405,12.911529920063913,33.73986791889183,49.30204326923077,100,0.23708198086672017,3884,12500
HUMANOID,66.8041680927854,12.993149898946285,35.43995796702802,50.09903846153846,100,0.23708198086672017,3884,12500
HUMANOID,62.03370691090822,12.995665466878563,31.327817606041208,50.61766826923077,100,0.23708198086672017,3884,12500
HUMANOID,74.63271297514439,25.347790200961754,41.22434481885284,52.40562499999999,100,0.22640137478860434,7418,25350
HUMANOID,74.95463325316086,25.290047160116956,41.24951858003624,51.36837499999999,100,0.22640137478860434,7418,25350
HUMANOID,72.08836353896186,25.353465063031763,38.525002209004015,52.01362499999999,100,0.22640137478860434,7418,25350
